Timestamp,L_1,L_2,A_1,A_2,B_1,B_2,C_1,C_2,A_3,A_4,B_3,B_4,C_3,C_4,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,A_5,B_5,C_5
3342,85.3606681908068,34.783149010138416,99.72558884372006,99.80331736810729,66.31678745060307,99.8032786979226,66.63730604837201,99.6985385660546,83.20539660913201,94.00849190931322,34.615384609478184,93.30224024154566,38.2045641910308,80.99218410741916,-97.97445362754839,90.38130471534426,-15.359844237490421,-80.6241316699861,83.1431831123307,-18.34685207654457,89.27947761917137,-26.829268286916445,99.99999999999997,100.0,93.84614893097987
3343,85.3606681908068,32.18590780335178,99.8932845725378,99.97377565337757,66.34387487249373,99.86885247244413,66.51534656741211,99.8820368320626,82.80220205825015,93.66252554630131,36.1667743962237,94.58674210856844,40.44542204785752,81.44811114795472,-97.97445362754839,90.13970407484665,-12.124616186790874,-80.6241316699861,81.31774101313626,-21.84884770263177,89.32503225453407,-28.14681200259308,99.99999999999997,100.0,93.84614893097987
3344,85.3606681908068,34.149372440702805,99.78656912009808,99.71153214418732,66.35741857234407,99.79016393442339,66.61020394395891,99.64611049618787,79.71621306706777,93.97704042645123,36.15061410083845,94.28090833547802,37.242232607543855,83.39122882602722,-97.97445362754839,90.38130471534426,-15.59949075885558,-80.6241316699861,80.20536223101895,-25.973992544079053,89.61354490369986,-30.436828468747194,99.99999999999997,100.0,93.84614893097987
3345,85.3606681908068,35.01926183416262,99.86279442186,99.84265389878246,66.46576828209672,99.8950819779553,66.42048919086525,99.75096665739585,80.95681165584944,93.47381664912939,35.423400146575574,91.52840432755679,39.68930436707346,81.7520625201687,-97.97445362754839,88.55419987312725,-21.395941002044026,-80.6241316699861,80.7900741519568,-31.170336047176896,89.68946928767811,-34.20123910332211,99.99999999999997,100.0,93.84614893097987
3346,85.3606681908068,34.89499191499405,99.80181417045947,99.75086867486243,66.47931198194703,99.76393442891222,66.47469339969146,99.81650173399197,82.70915717361933,94.52744141518355,36.06981254448101,92.10948849893393,39.68930436707346,79.79808944610882,-97.97445362754839,88.43339954050846,-7.840934614321199,-80.6241316699861,84.14147175156556,-29.177288538743426,89.27947761917137,-22.280605440017396,99.99999999999997,100.0,93.84614893097987
3347,85.3606681908068,31.55213123391617,99.78656912009808,99.63285910432,66.46576828209672,99.73770492340105,66.50179550410454,99.68543155932517,82.77118709670654,92.67180374597109,34.98707174754078,93.10344829279504,38.465768487308665,80.90534085059282,-97.97445362754839,88.50889974530271,0.41189244218536203,-80.6241316699861,89.07586993471263,-20.319299615372522,88.9909649948845,-13.465610540600082,99.99999999999997,100.0,93.84614893097987
3348,85.3606681908068,30.334286070856393,99.80181417045947,99.81642955216,66.47931198194703,99.88196721445613,66.55599973513273,99.75096665739585,81.20493137360577,92.57744929738516,37.66968327033641,94.35736678501411,38.32829253715735,79.98263133796341,-97.97445362754839,90.03397358565799,-5.099977549213264,-80.6241316699861,89.34683400361355,-20.133899840827652,89.20355326007201,-14.892949568057958,99.99999999999997,100.0,93.84614893097987
3349,85.3606681908068,31.589412195414695,99.8780394971989,99.75086867486243,66.38450599423473,99.85573770894493,66.51534656741211,99.8296087621959,81.3910211682749,90.83189180530712,35.633484171923286,96.07003594939573,39.62056639199781,80.01519756149646,-97.97445362754839,90.80410584240006,-8.170448596535664,-80.6241316699861,86.7084711916125,-18.702201633875053,89.1579986247093,-19.11222647961327,99.99999999999997,100.0,93.84614893097987
3350,85.3606681908068,31.962221952920387,99.86279442186,99.76398085891515,66.45222456005638,99.93442622547846,66.488244462999,99.63300346798394,83.36047141685003,96.49315931306052,36.26373627444346,91.22257052941251,39.62056639199781,82.71819365231856,-97.97445362754839,90.32090456140482,-4.14139146375264,-80.6241316699861,84.07016541518469,-16.709154122910256,89.4920658843589,-23.14328287871362,99.99999999999997,100.0,93.84614893097987
3351,85.3606681908068,30.65738785255064,99.90852962289918,99.79020520553757,66.35741857234407,99.68524591237872,66.52889760851764,99.59368242632118,81.85624564224395,94.87340777819549,37.411118305878816,89.67810996403182,41.490239210444884,82.12114632166337,-97.97445362754839,88.76560043665513,-14.730772109704446,-80.6241316699861,81.20365087025381,-21.169048554613823,89.03651960536833,-24.852952700552322,99.99999999999997,100.0,93.84614893097987
3352,85.3606681908068,31.81309804584609,99.90852962289918,99.82954173621272,66.34387487249373,99.81639343993459,66.55599973513273,99.75096665739585,85.39195161391984,91.60245322560343,39.835164837739796,93.56219896495756,41.57272476702123,82.16456794118382,-97.97445362754839,88.65990015489116,-15.554557028430906,-80.6241316699861,82.20193953285427,-30.480236910559206,89.20355326007201,-27.40961493123187,99.99999999999997,100.0,93.84614893097987
3353,85.3606681908068,33.60258480857716,99.84754937149862,99.72464432824,66.34387487249373,99.8032786979226,66.51534656741211,99.67232453112123,81.28246879016854,89.93552445356286,37.411118305878816,92.90465631899048,39.758042342149125,82.41424228010452,-97.97445362754839,88.44849959136327,-2.523777438402874,-80.6241316699861,84.12721049830877,-29.79013777309774,89.1731834865776,-13.355815228818827,99.99999999999997,100.0,93.84614893097987
3354,85.3606681908068,33.98782156003573,99.96950987429972,99.72464432824,66.49285570398737,99.76393442891222,66.51534656741211,99.72475260098793,80.84825927774307,89.52665512482696,39.02714932711946,95.99357749985964,41.57272476702123,79.24446373497408,-97.97445362754839,90.4417048692837,-4.875308921629795,-80.6241316699861,84.55504849322817,-28.651989196096007,89.03651960536833,-19.08085639420412,99.99999999999997,100.0,93.84614893097987
3355,85.3606681908068,31.191748470363336,99.84754937149862,99.65908345094243,66.51994312587803,99.82950820343376,66.52889760851764,99.8427157689253,81.62363339255569,90.75326308526962,37.63736265308884,91.26844560414492,42.12262854510239,82.22970038824995,-97.97445362754839,89.92830351131873,-4.27619263048679,-80.6241316699861,88.09184254873456,-21.936397588432243,89.37058688989681,-16.69672967182251,99.99999999999997,100.0,93.84614893097987
3356,85.3606681908068,34.70858704642124,99.90852962289918,99.76398085891515,66.51994312587803,99.82950820343376,66.44759129527836,99.59368242632118,80.16593004756129,96.44598207588504,40.22301229766471,95.25957642941037,39.48309046437058,81.62179764382192,-97.97445362754839,90.48700499710823,0.9660750274435088,-80.6241316699861,84.04161437920165,-15.792455270005327,89.24910787055585,-14.140067441142975,99.99999999999997,100.0,93.84614893097987
3357,85.3606681908068,32.422020627375986,99.8932845725378,99.72464432824,66.33033115045339,100.0,66.58310183954583,99.61989646125454,82.1663952830875,96.28872463581004,37.03943116781622,91.6354461518965,40.03299421992767,81.30699087562054,-97.97445362754839,88.64480010403638,-7.107017156444044,-80.6241316699861,83.95607529566787,-18.624951734143004,89.23389263154989,-19.567092782292036,99.99999999999997,100.0,93.84614893097987
3358,85.3606681908068,36.00099415283812,99.83230429615975,99.69841998161758,66.43868086020603,99.76393442891222,66.47469339969146,99.75096665739585,80.35201984223042,92.35728889158622,37.03943116781622,89.52519306495967,40.03299421992767,80.63395570191186,-97.97445362754839,89.6565027938514,-4.545794963955117,-80.6241316699861,80.63320022593835,-23.033346218628957,89.34021714128129,-25.119598465077758,99.99999999999997,100.0,93.84614893097987
3359,85.3606681908068,33.13035914016871,99.92377469823808,99.79020520553757,66.42513713816572,99.85573770894493,66.61020394395891,99.75096665739585,77.28153834452357,93.47381664912939,37.362637366768936,89.54048476488845,40.197965355604424,81.91489360226306,-97.97445362754839,89.02230110326768,-2.6735564989186997,-80.6241316699861,79.6491443104908,-29.810737746922136,88.77837672969694,-10.046270871224294,99.99999999999997,100.0,93.84614893097987
3360,85.3606681908068,33.67714677229435,99.77132404475921,99.84265389878246,66.47931198194703,99.82950820343376,66.43404025417283,99.50193329331714,81.29797625823659,91.42947003121492,37.104072402311346,88.94410889358255,38.45202088328391,80.59053408239144,-97.97445362754839,88.65990015489116,-3.1228937295458508,-80.6241316699861,82.50142613163443,-31.324835854234973,88.85430111367519,-13.371500258674232,99.99999999999997,100.0,93.84614893097987
3361,85.3606681908068,35.292655640045396,99.83230429615975,99.79020520553757,66.42513713816572,99.85573770894493,66.488244462999,99.63300346798394,81.56160346946848,92.15285421433572,36.06981254448101,93.27165686674203,38.094583448929015,80.98132869364632,-97.97445362754839,90.30580451055003,-10.252377746294272,-80.6241316699861,85.29660581071504,-28.9455388285782,89.11244398934654,-24.115755629191113,99.99999999999997,100.0,93.84614893097987
3362,85.3606681908068,32.347458684018875,99.72558884372006,99.73775651229272,66.43868086020603,99.9213114834665,66.54244867182518,99.73785962919189,84.04280064703181,95.36090580120384,38.97866838800958,92.04832174932659,39.93676105932657,80.24316109065701,-97.97445362754839,90.56250520190245,-17.157193135459195,-80.6241316699861,85.78151739486232,-28.008240001005095,89.44651127387506,-30.123127588957217,99.99999999999997,100.0,93.84614893097987
3363,85.3606681908068,34.09966446489135,99.74083391905893,99.65908345094243,66.50639940383769,99.79016393442339,66.488244462999,99.6592175243918,79.00286887534236,94.38590972942211,37.104072402311346,94.46440860935382,41.875171830325215,81.84976117298244,-97.97445362754839,89.62630271688168,-12.67879877204902,-80.6241316699861,84.94010268164594,-29.615037992215267,89.47688102249059,-23.22170810508571,99.99999999999997,100.0,93.84614893097987
3364,85.3606681908068,34.01267552758138,99.86279442186,99.85576608283515,66.34387487249373,99.76393442891222,66.52889760851764,99.6985385660546,81.3289912451877,96.16291870436211,36.861667759716084,92.98111476852654,38.60324443745998,81.1115935699931,-97.97445362754839,89.15820146200134,-15.689358195165084,-80.6241316699861,85.32515687006371,-17.095403646883756,89.47688102249059,-32.240608572511746,99.99999999999997,100.0,93.84614893097987
3365,85.3606681908068,33.180067115980165,99.78656912009808,99.68530779756486,66.42513713816572,99.73770492340105,66.50179550410454,99.73785962919189,81.56160346946848,91.85406511426436,36.92630899421121,91.6354461518965,39.24938135361816,80.0369083712567,-97.97445362754839,88.61460002706666,-11.1061184771239,-80.6241316699861,79.16428978528249,-26.849491449335193,89.46169613574337,-24.49219667979942,99.99999999999997,100.0,93.84614893097987
3366,85.3606681908068,32.57114453445027,99.8780394971989,99.85576608283515,66.33033115045339,99.76393442891222,66.58310183954583,99.77718069232921,81.56160346946848,96.22582167008608,36.92630899421121,94.14328313633467,40.54165520845862,81.41554494220712,-97.97445362754839,88.9015007953888,0.6964726939751813,-80.6241316699861,79.73474042959792,-27.555040567586843,89.08207424073102,-12.86957884073091,99.99999999999997,100.0,93.84614893097987
3367,85.3606681908068,34.74586802827983,99.77132404475921,99.81642955216,66.47931198194703,99.79016393442339,66.488244462999,99.6985385660546,81.6546483540993,91.47664726839042,36.47382029979117,92.04832174932659,40.51416002293318,82.42509769387739,-97.97445362754839,90.48700499710823,-8.589830015059647,-80.6241316699861,87.82087847983364,-25.973992544079053,89.27947761917137,-14.987059824285438,99.99999999999997,100.0,93.84614893097987
3368,85.3606681908068,34.38548528508707,99.72558884372006,99.68530779756486,66.47931198194703,99.88196721445613,66.51534656741211,99.6985385660546,83.2829340002873,96.72904544740794,35.69812540641841,91.513112627628,40.51416002293318,81.35041249514099,-97.97445362754839,90.66820548366643,-3.2726728146015063,-80.6241316699861,83.49971477086929,-29.275138416518747,89.26429275730307,-15.190965417992558,99.99999999999997,100.0,93.84614893097987
3369,85.3606681908068,31.154467508864826,99.80181417045947,99.68530779756486,66.49285570398737,99.8032786979226,66.55599973513273,99.68543155932517,82.5230673789502,90.72181160240763,38.81706530177176,93.68453246417215,40.58289799800883,82.94615718147905,-97.97445362754839,91.07590655986742,-7.1219950502257205,-80.6241316699861,88.30576155787709,-22.25054720148903,89.23389263154989,-19.143596565022435,99.99999999999997,100.0,93.84614893097987
3370,85.3606681908068,34.90741890894691,99.93901974859946,99.86887824540489,66.42513713816572,99.8032786979226,66.56955077623826,99.58057539811725,82.84872451326927,95.54961472414078,36.231415657195896,89.4487346154236,42.12262854510239,80.42770298251158,-97.97445362754839,90.20007402136135,-0.097356412648125,-80.6241316699861,88.53394182027641,-19.011201249678756,89.37058688989681,-15.943847544907541,99.99999999999997,100.0,93.84614893097987
3371,85.3606681908068,30.75680378381348,99.72558884372006,99.75086867486243,66.50639940383769,99.79016393442339,66.56955077623826,99.6592175243918,84.05830814050734,91.05205221110603,39.18875243983436,93.8374493632443,38.12207863445447,80.66652192544494,-97.97445362754839,88.78070046277004,-6.807459010872535,-80.6241316699861,80.4763262999199,-22.281447159694302,89.03651960536833,-15.61446160956379,99.99999999999997,100.0,93.84614893097987
3372,85.3606681908068,33.00608922100014,99.80181417045947,99.84265389878246,66.34387487249373,99.72459015990188,66.56955077623826,99.71164559425853,84.80266729377635,96.96493158175537,39.64124110777733,93.89861611285158,40.77536429668696,82.45766391741047,-97.97445362754839,89.95850358828845,-1.9246611227200674,-80.6241316699861,79.96289218589338,-28.65713918913022,89.2946625059186,-13.12053954970257,99.99999999999997,100.0,93.84614893097987
3373,85.3606681908068,35.516341490476805,99.95426482393833,99.89510259202731,66.46576828209672,99.85573770894493,66.54244867182518,99.79028769905861,79.76273552208693,92.7189809831466,40.36845508851728,93.54690726502875,41.174044543116125,81.62179764382192,-97.97445362754839,88.6750001810061,2.5087995102654475,-80.6241316699861,79.89161437898203,-28.543839331408485,88.94541035952174,-9.16790840267268,99.99999999999997,100.0,93.84614893097987
3374,85.3606681908068,35.044115822068335,99.81705924579836,99.71153214418732,66.47931198194703,99.86885247244413,66.62375498506444,99.55436136318389,78.38256959365526,95.40808303837935,38.542340015451856,90.79440325710752,39.12565300749162,79.01650020581359,-97.97445362754839,89.91320346046392,-2.6735564989186997,-80.6241316699861,82.55847119139285,-31.263035931918008,89.18836837332479,-19.11222647961327,99.99999999999997,100.0,93.84614893097987
3375,85.3606681908068,35.05654281602121,99.78656912009808,99.84265389878246,66.39804971627504,99.75081966541305,66.47469339969146,99.56746839138782,82.011320449962,93.63107406343931,39.010989005257144,92.81290619457951,39.00192466136507,79.68953537952227,-97.97445362754839,90.59270527887217,-2.6286227930338697,-80.6241316699861,83.11466058245149,-29.86223768317068,88.8694859755435,-14.720414085458387,99.99999999999997,100.0,93.84614893097987
3376,85.3606681908068,36.212253009316655,99.80181417045947,99.85576608283515,66.43868086020603,99.77704919241143,66.54244867182518,99.64611049618787,83.67062108310105,93.91413743496224,38.96250809262433,91.03907028059061,40.89909266533756,82.49023012315804,-97.97445362754839,90.94000620113376,-1.6999925196763996,-80.6241316699861,88.41985167739391,-22.394747014884707,89.11244398934654,-10.061955926778083,99.99999999999997,100.0,93.84614893097987
3377,85.3606681908068,32.02435690232463,99.83230429615975,99.73775651229272,66.37096229438438,99.73770492340105,66.59665288065136,99.68543155932517,82.97278435944375,93.31655920905439,39.576599873282206,93.19519841720597,40.41792686233208,81.7303517104085,-97.97445362754839,89.4753023072932,-11.869991771644038,-80.6241316699861,82.3730747354952,-19.57770054250629,88.9909649948845,-22.17081012823614,99.99999999999997,100.0,93.84614893097987
3378,85.3606681908068,35.26780167249974,99.69509871801978,99.77709302148486,66.43868086020603,99.8950819779553,66.55599973513273,99.60678943305058,84.81817476184443,93.17502752329295,37.23335489777868,90.06040218665825,38.80945834016286,79.99348675173626,-97.97445362754839,88.94680089847343,-15.195087258653075,-80.6241316699861,82.30176839911432,-20.036049968958757,89.26429275730307,-25.684260053839395,99.99999999999997,100.0,93.84614893097987
3379,85.3606681908068,33.490741883361466,99.84754937149862,99.94755130675514,66.38450599423473,99.9213114834665,66.58310183954583,99.72475260098793,81.90276807185563,97.43670387621523,36.27989656982871,90.61090298323171,39.400604885270155,78.37603125563798,-97.97445362754839,88.97700100018305,-1.1458099344182529,-80.6241316699861,79.79178551272197,-28.224539730380137,89.18836837332479,-12.461767704713438,99.99999999999997,100.0,93.84614893097987
3380,85.3606681908068,34.00024853362851,99.78656912009808,99.77709302148486,66.51994312587803,99.986885257988,66.58310183954583,99.77718069232921,84.78715980030083,95.43953452124131,37.13639301955891,93.54690726502875,40.67913115860992,82.84845852866535,-97.97445362754839,89.74710302476056,-8.829476536424806,-80.6241316699861,80.69024528569678,-31.58748552598057,89.02133474350002,-19.48866755591996,99.99999999999997,100.0,93.84614893097987
3381,85.3606681908068,30.5206909394292,99.77132404475921,99.79020520553757,66.45222456005638,99.86885247244413,66.56955077623826,99.6592175243918,82.6936496801438,91.97987104571229,36.813186820606205,93.8374493632443,40.78911190071172,81.42640033819448,-97.97445362754839,90.53227491750805,-11.855013853322546,-80.6241316699861,85.09697660766442,-28.646839202218022,88.9909649948845,-25.935220762811056,99.99999999999997,100.0,93.84614893097987
3382,85.3606681908068,32.347458684018875,99.75607896942032,99.72464432824,66.51994312587803,99.8032786979226,66.54244867182518,99.8296087621959,82.04233541150563,93.44236514050235,37.055591463201466,89.47931799022726,40.33544128323166,83.4997828926138,-97.97445362754839,90.68330550978133,-13.412716254465977,-80.6241316699861,79.44951510744018,-30.531736845963973,89.52243563297442,-26.75084306054437,99.99999999999997,100.0,93.84614893097987
3383,85.3606681908068,35.42935255316682,99.80181417045947,99.76398085891515,66.43868086020603,99.71147541788989,66.61020394395891,99.72475260098793,82.50755988547468,90.32866802798526,35.051713008512976,94.29620003540683,40.50041241890841,81.9040382062757,-97.97445362754839,88.94680089847343,-19.448812994479788,-80.6241316699861,89.23274386073108,-19.06785117727396,89.53762051972164,-33.589522399295916,99.99999999999997,100.0,93.84614893097987
3384,85.3606681908068,34.13694544674995,99.8780394971989,99.67219563499515,66.42513713816572,99.85573770894493,66.52889760851764,99.79028769905861,81.9803054884184,90.94197200820659,38.17065287738926,91.00848690578695,41.009073407439374,81.92574901603594,-97.97445362754839,88.52399979615753,-13.532539502878663,-80.6241316699861,88.06332001885538,-20.03089997170567,89.67428440093092,-24.915692871370638,99.99999999999997,100.0,93.84614893097987
3385,85.3606681908068,33.080651184717325,99.95426482393833,99.94755130675514,66.43868086020603,99.79016393442339,66.43404025417283,99.79028769905861,82.86423198133735,93.14357604043099,37.66968327033641,91.6354461518965,40.96783061788916,79.75466780880292,-97.97445362754839,88.1162987199565,-4.021568190800153,-80.6241316699861,88.84768967231331,-17.471353176351084,89.14281373796207,-13.716571249571743,99.99999999999997,100.0,93.84614893097987
3386,85.3606681908068,31.440288308700474,99.78656912009808,99.76398085891515,66.39804971627504,99.8032786979226,66.58310183954583,99.8427157689253,83.01930681446288,93.85123446923828,37.47575954037394,95.0302011058561,39.19439098256727,78.98393400006601,-97.97445362754839,88.76560043665513,-1.4453680799897484,-80.6241316699861,83.02909296944823,-20.720999114229784,89.20355326007201,-12.524507875531754,99.99999999999997,100.0,93.84614893097987
3387,85.3606681908068,32.11134583963461,99.81705924579836,99.79020520553757,66.41159341612538,99.84262294544575,66.52889760851764,99.71164559425853,81.88726060378755,94.52744141518355,37.685843565721655,95.16782630499944,39.318119328693825,80.24316109065701,-97.97445362754839,90.53227491750805,-4.33610425469314,-80.6241316699861,80.74726183935137,-22.492596895191355,89.1579986247093,-16.492824078115405,99.99999999999997,100.0,93.84614893097987
3388,85.3606681908068,31.949794958967516,99.69509871801978,99.73775651229272,66.41159341612538,99.76393442891222,66.50179550410454,99.76407366412525,81.63914088603124,91.66535619132739,38.52617972006661,89.26523434154782,38.32829253715735,81.2961354618477,-97.97445362754839,90.77390576543037,-8.035647429801514,-80.6241316699861,87.06503137962052,-27.580790535289225,89.35540200314959,-22.202180213645292,99.99999999999997,100.0,93.84614893097987
3389,85.3606681908068,34.310923321369884,99.77132404475921,99.82954173621272,66.35741857234407,99.77704919241143,66.44759129527836,99.63300346798394,82.39900750736831,97.02783457324438,34.647705253202815,93.79157428851184,39.73054715662367,83.66261397470815,-97.97445362754839,90.77390576543037,-1.1757657465214209,-80.6241316699861,86.96520251336047,-27.204841004978125,89.26429275730307,-13.371500258674232,99.99999999999997,100.0,93.84614893097987
3390,85.3606681908068,34.48490121634991,99.8932845725378,99.98688781594731,66.31678745060307,99.79016393442339,66.50179550410454,99.73785962919189,80.21245250258045,92.0742255200633,37.427278601264064,95.01490940592728,39.400604885270155,80.54711246287103,-97.97445362754839,89.15820146200134,-9.518460263877301,-80.6241316699861,87.23616655889576,-18.2387022101695,89.30984739266579,-28.14681200259308,99.99999999999997,100.0,93.84614893097987
3391,85.3606681908068,34.89499191499405,99.84754937149862,99.76398085891515,66.41159341612538,99.81639343993459,66.50179550410454,99.80339472726254,85.77963867132615,96.58751376164648,34.72850678308319,93.10344829279504,38.61699201896066,85.3994789333804,-97.97445362754839,88.38809943742383,-16.43825357136373,-80.6241316699861,85.86708498449993,-16.616454239856697,89.09725912747824,-30.264292986147623,99.99999999999997,100.0,93.84614893097987
3392,85.3606681908068,33.875978634820015,99.90852962289918,99.75086867486243,66.46576828209672,99.84262294544575,66.51534656741211,99.64611049618787,79.7317205605433,94.19720080648514,35.50420167645595,92.29298877280968,38.493263672834104,81.95831523956902,-97.97445362754839,88.9166008215037,-1.1757657465214209,-80.6241316699861,80.41928121679582,-22.863396435843345,89.06685900172509,-15.363500900592129,99.99999999999997,100.0,93.84614893097987
3393,85.3606681908068,30.930781658433418,99.86279442186,99.71153214418732,66.43868086020603,99.86885247244413,66.52889760851764,99.72475260098793,78.69271923449881,90.58027991664619,37.346477071383674,93.56219896495756,38.16332142400468,81.8389057592096,-97.97445362754839,89.86787314995458,-1.984572771466219,-80.6241316699861,79.42099257756097,-28.312089620399487,89.06685900172509,-19.01811622338579,99.99999999999997,100.0,93.84614893097987
3394,85.3606681908068,31.340872377437634,99.72558884372006,99.79020520553757,66.37096229438438,99.82950820343376,66.63730604837201,99.61989646125454,78.81677908067326,89.52665512482696,37.45959921851163,94.21974158587074,39.22188616809272,82.38167607435695,-97.97445362754839,90.41150479231398,-4.695574024470972,-80.6241316699861,79.53508272044347,-31.427835725888283,89.24910787055585,-17.88879302016413,99.99999999999997,100.0,93.84614893097987
3395,85.3606681908068,32.4841555971403,99.72558884372006,99.79020520553757,66.43868086020603,99.84262294544575,66.44759129527836,99.67232453112123,85.56253391511345,90.78471456813159,36.78086620335864,92.00244667459418,41.586472371045986,82.62049499950483,-97.97445362754839,90.71350558675105,4.935220536020196,-80.6241316699861,82.13063319647345,-30.3566370650815,88.89982537190026,-11.426554783417629,99.99999999999997,100.0,93.84614893097987
3396,85.3606681908068,34.73344103432697,99.75607896942032,99.73775651229272,66.42513713816572,99.86885247244413,66.47469339969146,99.89514386026656,83.56206870499469,97.12218902183034,39.722042664134776,92.87407294418682,40.10173219500332,78.09379069318418,-97.97445362754839,89.8830033834942,-2.134351831982059,-80.6241316699861,86.4090131223018,-26.396292015916938,89.02133474350002,-16.477139048260014,99.99999999999997,100.0,93.84614893097987
3397,85.3606681908068,35.45420654107255,99.90852962289918,99.75086867486243,66.33033115045339,99.75081966541305,66.488244462999,99.72475260098793,81.51508101444932,93.69397702916328,37.1848739586688,92.04832174932659,37.970855102802474,80.3734259670038,-97.97445362754839,88.65990015489116,-2.38897627166871,-80.6241316699861,84.6976611426242,-28.17303979497537,88.7024523457187,-12.524507875531754,99.99999999999997,100.0,93.84614893097987
3398,85.3606681908068,37.318255247160735,99.78656912009808,99.72464432824,66.42513713816572,99.82950820343376,66.47469339969146,99.71164559425853,80.64666201500589,91.3508413369425,38.687782806304426,95.0302011058561,42.411328004381616,82.19713416471687,-97.97445362754839,88.26729910480508,-6.957238071388389,-80.6241316699861,82.24472331599027,-20.427449481747594,88.77837672969694,-16.44576896285085,99.99999999999997,100.0,93.84614893097987
3399,85.3606681908068,31.962221952920387,99.81705924579836,99.81642955216,66.34387487249373,99.81639343993459,66.50179550410454,99.80339472726254,81.12739395704301,98.06573361075007,40.7078216093323,93.45515714061781,38.91943910478871,81.01389491717937,-97.97445362754839,90.6229053558419,-1.1607878527397446,-80.6241316699861,81.54592127553558,-20.638599217244646,89.08207424073102,-18.908320911604534,99.99999999999997,100.0,93.84614893097987
3400,85.3606681908068,32.28532373461462,99.86279442186,99.84265389878246,66.49285570398737,99.94754098897766,66.61020394395891,99.71164559425853,81.71667830259398,94.16574932362317,39.059469944367024,90.335652584945,38.43827330178321,83.13069907333364,-97.97445362754839,90.4417048692837,-8.455028848325483,-80.6241316699861,87.80658869710736,-16.7503540756217,89.05170449211552,-25.69994510939317,99.99999999999997,100.0,93.84614893097987
3401,85.3606681908068,36.58506276682236,99.78656912009808,99.73775651229272,66.43868086020603,99.8032786979226,66.488244462999,99.67232453112123,80.94130418778136,92.49882057734766,35.374919207465695,91.69661290150381,38.410778116257774,82.53365174267849,-97.97445362754839,90.87960602245444,-15.704336113486576,-80.6241316699861,86.02395893388406,-17.67735291459505,89.50725077110611,-31.28382087758804,99.99999999999997,100.0,93.84614893097987
3402,85.3606681908068,32.335031690066,99.84754937149862,99.90821477608,66.38450599423473,99.85573770894493,66.50179550410454,99.5281473282505,80.7086919380931,92.90768988031851,38.55850033731417,92.43061397195308,39.11190540346685,82.26226659399752,-97.97445362754839,90.26050438272553,-7.256796241499686,-80.6241316699861,86.22361664303851,-27.493240644426102,89.58317515508433,-29.10359972321517,99.99999999999997,100.0,93.84614893097987
3403,85.3606681908068,33.875978634820015,99.71034379335867,99.76398085891515,66.33033115045339,99.88196721445613,66.44759129527836,99.67232453112123,84.6320849671753,93.41091365764038,36.958629611458775,94.75495068251541,37.80588396712571,82.97872340501213,-97.97445362754839,88.76560043665513,-11.495544083544715,-80.6241316699861,79.79178551272197,-26.01519249257162,89.47688102249059,-32.49156928148341,99.99999999999997,100.0,93.84614893097987
3404,85.3606681908068,32.372312671924604,99.75607896942032,99.67219563499515,66.47931198194703,99.8032786979226,66.58310183954583,99.64611049618787,82.74017213516294,91.50809875125239,37.13639301955891,92.96582309365164,39.826780317224774,79.97177594197605,-97.97445362754839,88.9166008215037,-10.3272672888221,-80.6241316699861,88.19167141499462,-22.739796586146767,89.35540200314959,-25.056858294259428,99.99999999999997,100.0,93.84614893097987
3405,85.3606681908068,34.65887909096986,99.81705924579836,99.77709302148486,66.41159341612538,99.84262294544575,66.50179550410454,99.68543155932517,83.57757617306277,93.44236514050235,35.19715579936555,93.5316155651,40.019246638426964,80.21059486712393,-97.97445362754839,88.17669887389592,-1.1158541223150849,-80.6241316699861,88.1346263552362,-17.893652647345192,88.94541035952174,-11.755940718761394,99.99999999999997,100.0,93.84614893097987
3406,85.3606681908068,34.59674412120553,99.83230429615975,99.84265389878246,66.47931198194703,99.86885247244413,66.52889760851764,99.72475260098793,84.89571217840717,91.94841956285029,36.58694247339618,91.20727885453763,38.795710736138105,80.85106381729953,-97.97445362754839,90.39640474145916,-8.649741639265983,-80.6241316699861,86.10952652352167,-16.132354844014298,89.1731834865776,-21.057171980568242,99.99999999999997,100.0,93.84614893097987
3407,85.3606681908068,31.924940971061787,99.93901974859946,99.85576608283515,66.42513713816572,99.71147541788989,66.46114235858593,99.63300346798394,79.85578040671774,92.46736909448566,38.849385919019326,92.38473889722064,40.48666483740773,81.44811114795472,-97.97445362754839,90.78900579154528,-6.253276425614402,-80.6241316699861,80.11976611191186,-24.62984422798958,89.20355326007201,-17.559407110518748,99.99999999999997,100.0,93.84614893097987
3408,85.3606681908068,32.47172860318743,99.71034379335867,99.71153214418732,66.47931198194703,99.8032786979226,66.488244462999,99.71164559425853,82.29045512926194,89.558106633454,36.085972866343326,90.67206973283905,38.61699201896066,84.73729917344458,-97.97445362754839,91.16650679077658,-0.03744476390195928,-80.6241316699861,84.92584140502349,-18.11510236891067,89.20355326007201,-13.308760087855902,99.99999999999997,100.0,93.84614893097987
3409,85.3606681908068,33.72685472774573,99.8780394971989,99.86887824540489,66.43868086020603,99.76393442891222,66.43404025417283,99.58057539811725,80.22795999605597,91.13068093114356,37.84744667843654,91.86482147545084,41.28402528521792,80.88363004083259,-97.97445362754839,89.8830033834942,0.6665168818720133,-80.6241316699861,79.52082144382105,-30.608986749071125,89.18836837332479,-16.085012942097947,99.99999999999997,100.0,93.84614893097987
